population_size,motation_chance,n_opt,death_treshold,generation_num,calls_to_fit,best_fit
60,0.2,5,0.2,83,24225,80.7321621690395
60,0.2,5,0.2,85,24698,89.94933258387549
60,0.4,1,0.2,24,2886,46.49575532883369
60,0.4,1,0.2,81,8740,92.81579175825212
60,0.4,1,0.2,96,10881,86.41803257998221
60,0.4,1,0.2,54,6125,85.34403436815052
60,0.4,1,0.2,64,6941,90.99272354278185
60,0.4,1,0.2,87,9612,92.76673170139355
60,0.4,1,0.2,93,10202,93.9669774154639
60,0.4,1,0.2,41,4914,45.656104552578434
60,0.4,1,0.2,31,3651,52.36230214100783
60,0.4,1,0.2,75,8271,92.67887644641843
60,0.4,3,0.2,103,21354,91.43069863620002
60,0.4,3,0.2,72,15463,44.21129297707889
60,0.4,3,0.2,93,18959,93.93899234083703
60,0.4,3,0.2,95,19283,93.9669774154639
60,0.4,3,0.2,90,18679,87.55937342171715
60,0.4,3,0.2,70,14349,93.9669774154639
60,0.4,3,0.2,75,15431,93.9669774154639
60,0.4,3,0.2,61,12486,92.1555209060736
60,0.4,3,0.2,98,19982,93.9669774154639
60,0.4,3,0.2,77,15720,92.2913496487447
60,0.4,5,0.2,99,29695,93.9669774154639
60,0.4,5,0.2,81,24427,93.9669774154639
60,0.4,5,0.2,107,32404,93.9669774154639
60,0.4,5,0.2,91,27520,90.22471329639473
60,0.4,5,0.2,77,23235,92.0360439133317
60,0.4,5,0.2,87,26471,89.58255780289362
60,0.4,5,0.2,76,22761,93.9669774154639
60,0.4,5,0.2,61,18308,91.64353258008576
60,0.4,5,0.2,69,20908,92.03341387597683
60,0.4,5,0.2,18,5618,47.316531655015794
60,0.6,1,0.2,50,6120,85.14241790547761
60,0.6,1,0.2,67,7986,93.9669774154639
60,0.6,1,0.2,38,5040,43.261760283404406
60,0.6,1,0.2,69,8395,93.9669774154639
60,0.6,1,0.2,86,10847,93.9669774154639
60,0.6,1,0.2,107,13569,79.87118200854908
60,0.6,1,0.2,89,10754,93.9669774154639
60,0.6,1,0.2,110,13346,93.9669774154639
60,0.6,1,0.2,58,7104,93.9669774154639
60,0.6,1,0.2,79,9637,90.40424621993884
60,0.6,3,0.2,82,17641,93.93899234083703
60,0.6,3,0.2,84,18227,93.9669774154639
60,0.6,3,0.2,94,20389,93.9669774154639
60,0.6,3,0.2,72,15451,92.11990241542247
60,0.6,3,0.2,20,4544,59.15854971857537
60,0.6,3,0.2,67,14545,91.22665409398851
60,0.6,3,0.2,51,11101,90.6312577293664
60,0.6,3,0.2,115,25403,93.9669774154639
60,0.6,3,0.2,68,14776,93.00808705597883
60,0.6,3,0.2,53,11564,91.40137078950278
60,0.6,5,0.2,60,18827,93.9669774154639
60,0.6,5,0.2,72,22561,93.9669774154639
60,0.6,5,0.2,64,20104,93.9669774154639
60,0.6,5,0.2,71,22305,93.9669774154639
60,0.6,5,0.2,59,18490,93.81358218921419
60,0.6,5,0.2,80,24986,93.69709764763637
60,0.6,5,0.2,87,27079,90.35573590614403
60,0.6,5,0.2,53,16600,92.82215196210299
60,0.6,5,0.2,76,23844,91.70943650798827
60,0.6,5,0.2,78,24612,92.76673170139355
60,0.8,1,0.2,71,9369,93.9669774154639
60,0.8,1,0.2,54,7365,89.88959826787018
60,0.8,1,0.2,59,7798,92.81579175825212
60,0.8,1,0.2,49,6658,83.047638462284
60,0.8,1,0.2,71,9355,93.9669774154639
60,0.8,1,0.2,83,10866,93.9669774154639
60,0.8,1,0.2,74,9794,93.9458775576103
60,0.8,1,0.2,50,6627,93.69709764763637
60,0.8,1,0.2,72,9642,93.9669774154639
60,0.8,1,0.2,45,6008,93.9669774154639
60,0.8,3,0.2,68,15671,93.9458775576103
60,0.8,3,0.2,99,23170,93.93899234083703
60,0.8,3,0.2,54,12323,93.9669774154639
60,0.8,3,0.2,86,19841,93.9669774154639
60,0.8,3,0.2,114,26240,93.82927307999837
60,0.8,3,0.2,79,18037,93.9669774154639
60,0.8,3,0.2,79,18122,93.9669774154639
60,0.8,3,0.2,102,23760,93.93899234083703
60,0.8,3,0.2,75,17283,93.81358218921419
60,0.8,3,0.2,68,15605,93.8012880053715
60,0.8,5,0.2,71,22894,93.80673695111895
60,0.8,5,0.2,70,22654,93.83466872084178
60,0.8,5,0.2,65,21197,92.24873363706153
60,0.8,5,0.2,55,17844,93.82927307999837
60,0.8,5,0.2,96,31292,93.9669774154639
60,0.8,5,0.2,71,23114,93.9669774154639
60,0.8,5,0.2,87,28595,93.91789248298345
60,0.8,5,0.2,88,28493,93.9669774154639
60,0.8,5,0.2,47,15512,81.97017170795623
60,0.8,5,0.2,80,25858,93.9669774154639
80,0.2,1,0.2,94,12974,93.91789248298345
80,0.2,1,0.2,91,12928,89.5885492979243
80,0.2,1,0.2,24,3536,55.81332890782517
80,0.2,1,0.2,87,11962,93.82927307999837
80,0.2,1,0.2,115,15657,93.9669774154639
80,0.2,1,0.2,68,9337,90.68595812743433
80,0.2,1,0.2,48,6998,64.06386567360914
80,0.2,1,0.2,26,3815,53.37459207614525
80,0.2,1,0.2,65,9170,88.22728561446846
80,0.2,1,0.2,94,13116,93.7801881475179
80,0.2,3,0.2,82,21963,90.611554388553
80,0.2,3,0.2,64,17243,90.20243858054259
80,0.2,3,0.2,85,22746,93.9669774154639
80,0.2,3,0.2,98,25977,93.81358218921419
80,0.2,3,0.2,12,3354,35.64171562941619
80,0.2,3,0.2,116,30435,93.9669774154639
80,0.2,3,0.2,76,20330,91.68160375693957
80,0.2,3,0.2,41,11173,64.14520802942911
80,0.2,3,0.2,113,30353,93.9458775576103
80,0.2,3,0.2,45,12363,54.701732255617515
80,0.2,5,0.2,122,48316,92.87123689458345
80,0.2,5,0.2,93,36808,93.9669774154639
80,0.2,5,0.2,82,32353,92.84325181995658
80,0.2,5,0.2,24,9656,53.329161514014594
80,0.2,5,0.2,86,33926,93.6691125730095
80,0.2,5,0.2,71,28205,79.96115734933599
80,0.2,5,0.2,87,34252,93.9669774154639
80,0.2,5,0.2,119,47258,93.9669774154639
80,0.2,5,0.2,13,5307,36.99267743605897
80,0.2,5,0.2,40,16098,60.511871489828586
80,0.4,1,0.2,66,10190,93.93899234083703
80,0.4,1,0.2,85,13147,93.9669774154639
80,0.4,1,0.2,71,10758,93.9669774154639
80,0.4,1,0.2,107,17058,77.3530169768043
80,0.4,1,0.2,98,15261,93.9458775576103
80,0.4,1,0.2,23,3802,42.265614311579796
80,0.4,1,0.2,72,11021,93.9669774154639
80,0.4,1,0.2,46,7472,63.84383021362965
80,0.4,1,0.2,37,6076,44.99072412506647
80,0.4,1,0.2,81,12356,93.9669774154639
80,0.4,3,0.2,79,22169,93.9669774154639
80,0.4,3,0.2,67,18809,93.9669774154639
80,0.4,3,0.2,64,17911,93.83466872084178
80,0.4,3,0.2,87,24642,93.81358218921419
80,0.4,3,0.2,78,21900,93.82927307999837
80,0.4,3,0.2,70,19696,90.81376566711688
80,0.4,3,0.2,87,24515,93.9669774154639
80,0.4,3,0.2,96,27131,93.9669774154639
80,0.4,3,0.2,82,23014,93.91789248298345
80,0.4,3,0.2,77,21597,93.9458775576103
80,0.4,5,0.2,64,26126,93.9669774154639
80,0.4,5,0.2,66,27014,93.93899234083703
80,0.4,5,0.2,61,25059,93.9669774154639
80,0.4,5,0.2,114,46908,93.9669774154639
80,0.4,5,0.2,82,33694,93.9669774154639
80,0.4,5,0.2,92,37741,93.9669774154639
80,0.4,5,0.2,71,28966,93.9669774154639
80,0.4,5,0.2,73,29875,93.80817322214477
80,0.4,5,0.2,73,30006,93.91789248298345
80,0.4,5,0.2,102,42755,48.99575293047542
80,0.6,1,0.2,97,16385,93.80817322214477
80,0.6,1,0.2,78,13211,93.9669774154639
80,0.6,1,0.2,88,15149,93.9669774154639
80,0.6,1,0.2,61,10281,93.9669774154639
80,0.6,1,0.2,63,10707,93.78563709326536
80,0.6,1,0.2,90,15267,93.83466872084178
80,0.6,1,0.2,58,9805,90.66485826958075
80,0.6,1,0.2,75,12667,93.69709764763637
80,0.6,1,0.2,77,13234,93.9669774154639
80,0.6,1,0.2,121,20790,93.9669774154639
80,0.6,3,0.2,66,19477,93.9669774154639
80,0.6,3,0.2,64,18945,93.9669774154639
80,0.6,3,0.2,72,21349,93.9669774154639
80,0.6,3,0.2,67,20147,93.8012880053715
80,0.6,3,0.2,89,26656,92.10126860830918
80,0.6,3,0.2,74,21957,93.9669774154639
80,0.6,3,0.2,56,16641,92.66277577418435
80,0.6,3,0.2,75,22140,93.9669774154639
80,0.6,3,0.2,65,19266,93.9669774154639
80,0.6,3,0.2,76,22646,93.81358218921419
80,0.6,5,0.2,98,41952,93.9669774154639
80,0.6,5,0.2,77,32881,93.9669774154639
80,0.6,5,0.2,81,34709,93.9669774154639
80,0.6,5,0.2,69,29334,93.83466872084178
80,0.6,5,0.2,69,29557,93.80817322214477
80,0.6,5,0.2,103,44381,93.9458775576103
80,0.6,5,0.2,81,34411,93.9669774154639
80,0.6,5,0.2,76,32235,93.9669774154639
80,0.6,5,0.2,57,24237,90.32748040439039
80,0.6,5,0.2,87,36925,92.35888059572062
80,0.8,1,0.2,66,12280,92.65089137179156
80,0.8,1,0.2,70,13070,92.2627577182871
80,0.8,1,0.2,59,11020,90.31626487965806
80,0.8,1,0.2,54,9916,93.9669774154639
80,0.8,1,0.2,67,12362,93.82927307999837
80,0.8,1,0.2,67,12434,93.9458775576103
80,0.8,1,0.2,31,5935,81.9525327015439
80,0.8,1,0.2,81,15133,93.82927307999837
80,0.8,1,0.2,83,15343,93.9458775576103
80,0.8,1,0.2,89,16386,93.9669774154639
80,0.8,3,0.2,64,19960,93.9669774154639
80,0.8,3,0.2,70,21899,93.9669774154639
80,0.8,3,0.2,58,18228,93.9669774154639
80,0.8,3,0.2,58,18137,93.93899234083703
80,0.8,3,0.2,58,18176,91.95496442845091
80,0.8,3,0.2,79,24736,92.35888059572062
80,0.8,3,0.2,80,25388,93.83466872084178
80,0.8,3,0.2,68,21195,93.9669774154639
80,0.8,3,0.2,54,16979,93.9669774154639
80,0.8,3,0.2,84,26398,93.9669774154639
80,0.8,5,0.2,91,40513,91.14085242726802
80,0.8,5,0.2,70,30800,93.9669774154639
80,0.8,5,0.2,74,32823,93.9669774154639
80,0.8,5,0.2,81,36067,93.9458775576103
80,0.8,5,0.2,76,33496,93.9669774154639
80,0.8,5,0.2,56,24736,93.93899234083703
80,0.8,5,0.2,62,27333,93.9669774154639
80,0.8,5,0.2,85,37562,92.22729151730317
80,0.8,5,0.2,51,22552,93.80817322214477
80,0.8,5,0.2,55,24370,92.03757642932317
100,0.2,1,0.2,83,14495,93.9669774154639
100,0.2,1,0.2,93,31018,93.9669774154639
100,0.2,1,0.2,92,47612,90.86929304267458
100,0.2,3,0.2,70,71120,92.1555209060736
100,0.2,3,0.2,105,106911,92.78783155924714
100,0.2,3,0.2,72,131171,93.9458775576103
100,0.2,5,0.2,65,163490,89.94940547507012
100,0.2,5,0.2,82,204477,93.9669774154639
100,0.2,5,0.2,101,254966,93.93899234083703
100,0.4,1,0.2,57,266362,85.63347767334243
100,0.4,1,0.2,82,282582,93.9669774154639
100,0.4,1,0.2,80,298150,92.98026041537236
100,0.4,3,0.2,86,328727,93.9669774154639
100,0.4,3,0.2,70,353673,93.83466872084178
100,0.4,3,0.2,79,381997,91.13502072243676
100,0.4,5,0.2,64,415058,93.9458775576103
100,0.4,5,0.2,69,450628,93.9669774154639
100,0.4,5,0.2,70,486938,93.9669774154639
100,0.6,1,0.2,78,504036,93.9669774154639
100,0.6,1,0.2,78,521081,93.9669774154639
100,0.6,1,0.2,16,524772,38.375466221692896
100,0.6,3,0.2,55,545453,93.82927307999837
100,0.6,3,0.2,54,565800,93.9458775576103
100,0.6,3,0.2,51,585038,93.78563709326536
100,0.6,5,0.2,51,612442,93.69709764763637
100,0.6,5,0.2,59,644226,93.9669774154639
100,0.6,5,0.2,55,673923,93.9669774154639
100,0.8,1,0.2,61,688403,93.80817322214477
100,0.8,1,0.2,61,702801,92.35888059572062
100,0.8,1,0.2,71,719881,93.9669774154639
100,0.8,3,0.2,68,746912,93.9458775576103
100,0.8,3,0.2,51,767072,93.9669774154639
100,0.8,3,0.2,64,792524,93.9669774154639
100,0.8,5,0.2,49,819848,92.81579175825212
100,0.8,5,0.2,70,858938,93.93899234083703
100,0.8,5,0.2,48,885751,93.9669774154639
