population_size,motation_chance,n_opt,death_treshold,generation_num,calls_to_fit,best_fit
60,0.8,1,0.6,53,5660,93.9458775576103
60,0.8,1,0.6,82,8949,93.9669774154639
60,0.8,1,0.6,105,11585,93.9669774154639
60,0.8,1,0.6,70,7607,93.9669774154639
60,0.8,1,0.6,53,5714,93.9669774154639
60,0.8,1,0.6,45,4848,90.76514834227754
60,0.8,1,0.6,82,9143,92.3124495065983
60,0.8,1,0.6,57,6169,92.71099643023851
60,0.8,1,0.6,59,6356,93.9669774154639
60,0.8,3,0.6,63,9899,93.9669774154639
60,0.8,3,0.6,71,11044,93.9669774154639
60,0.8,3,0.6,59,9182,93.9669774154639
60,0.8,3,0.6,66,10273,93.9669774154639
60,0.8,3,0.6,118,18977,93.9669774154639
60,0.8,3,0.6,63,9857,93.9669774154639
60,0.8,3,0.6,64,9953,93.9669774154639
60,0.8,3,0.6,74,11637,93.9669774154639
60,0.8,3,0.6,104,16555,93.9669774154639
60,0.8,3,0.6,74,11588,93.80817322214477
60,0.8,5,0.6,83,17850,47.710427459667194
60,0.8,5,0.6,69,14107,93.9669774154639
60,0.8,5,0.6,64,13076,93.9669774154639
60,0.8,5,0.6,72,14820,93.9458775576103
60,0.8,5,0.6,62,12727,93.9669774154639
60,0.8,5,0.6,66,13430,93.9669774154639
60,0.8,5,0.6,52,10611,93.9669774154639
60,0.8,5,0.6,53,10788,93.9669774154639
60,0.8,5,0.6,59,12029,93.83466872084178
60,0.8,5,0.6,70,14242,93.9669774154639
80,0.2,1,0.6,79,8449,84.87849665959041
80,0.2,1,0.6,89,9769,92.22763377920795
80,0.2,1,0.6,30,3430,53.18187435387995
80,0.2,1,0.6,78,8267,93.9669774154639
80,0.2,1,0.6,49,5192,90.41395856579159
80,0.2,1,0.6,87,9330,93.69709764763637
80,0.2,1,0.6,81,8715,82.8898714523971
80,0.2,1,0.6,113,12043,93.9669774154639
80,0.2,1,0.6,82,9042,78.53525415893186
80,0.2,1,0.6,47,5152,82.07699990877695
80,0.2,3,0.6,65,11101,88.2777715151246
80,0.2,3,0.6,30,5281,74.60802989247486
80,0.2,3,0.6,25,4536,43.20024659109547
80,0.2,3,0.6,42,7368,70.34251692674034
80,0.2,3,0.6,58,9747,92.67887644641843
80,0.2,3,0.6,55,9534,80.3394657353426
80,0.2,3,0.6,50,8724,91.89317863107043
80,0.2,3,0.6,72,12307,93.9458775576103
80,0.2,3,0.6,73,12300,93.9669774154639
80,0.2,3,0.6,73,12333,92.65089137179156
80,0.2,5,0.6,72,17049,91.6883366501347
80,0.2,5,0.6,76,17915,91.00241461093839
80,0.2,5,0.6,63,14661,89.87050981123974
80,0.2,5,0.6,62,14506,91.1889206932164
80,0.2,5,0.6,48,11263,85.33853112683337
80,0.2,5,0.6,61,14213,92.6835024977096
80,0.2,5,0.6,67,15560,89.0988053035791
80,0.2,5,0.6,95,22338,92.1555209060736
80,0.2,5,0.6,59,13688,91.34231591946612
80,0.2,5,0.6,41,9625,82.61757808578238
80,0.4,1,0.6,81,10011,93.9669774154639
80,0.4,1,0.6,43,5419,77.61806303227246
80,0.4,1,0.6,64,7910,93.80673695111895
80,0.4,1,0.6,58,7021,93.93899234083703
80,0.4,1,0.6,73,8749,93.9669774154639
80,0.4,1,0.6,65,7710,93.9669774154639
80,0.4,1,0.6,70,8429,93.9669774154639
80,0.4,1,0.6,79,9549,93.9458775576103
80,0.4,1,0.6,65,8486,47.492017244778445
80,0.4,1,0.6,71,8555,93.93899234083703
80,0.4,3,0.6,55,10217,91.36435842945404
80,0.4,3,0.6,59,11083,93.9669774154639
80,0.4,3,0.6,73,13579,93.9669774154639
80,0.4,3,0.6,59,10902,93.9669774154639
80,0.4,3,0.6,64,11853,93.9669774154639
80,0.4,3,0.6,65,11983,93.9669774154639
80,0.4,3,0.6,73,13439,93.9669774154639
80,0.4,3,0.6,73,13282,93.9669774154639
80,0.4,3,0.6,71,13232,90.17467857546683
80,0.4,3,0.6,54,10008,93.80817322214477
80,0.4,5,0.6,68,17658,47.17366774627735
80,0.4,5,0.6,53,13137,93.93899234083703
80,0.4,5,0.6,67,17022,82.63281292686376
80,0.4,5,0.6,63,15656,93.9458775576103
80,0.4,5,0.6,60,14815,93.8012880053715
80,0.4,5,0.6,57,14400,82.03220050653121
80,0.4,5,0.6,79,19825,93.9669774154639
80,0.4,5,0.6,54,13530,92.79469190039852
80,0.4,5,0.6,49,12194,92.81579175825212
80,0.4,5,0.6,69,17239,93.9669774154639
80,0.6,1,0.6,67,9025,93.9669774154639
80,0.6,1,0.6,67,9073,93.9669774154639
80,0.6,1,0.6,83,11524,93.9669774154639
80,0.6,1,0.6,45,6246,93.93899234083703
80,0.6,1,0.6,60,8196,93.9669774154639
80,0.6,1,0.6,63,8714,93.9458775576103
80,0.6,1,0.6,53,7277,93.81358218921419
80,0.6,1,0.6,56,7587,93.9669774154639
80,0.6,1,0.6,52,7069,93.9669774154639
80,0.6,1,0.6,52,7066,93.9669774154639
80,0.6,3,0.6,80,16056,93.9669774154639
80,0.6,3,0.6,87,17805,93.9669774154639
80,0.6,3,0.6,59,11881,93.9669774154639
80,0.6,3,0.6,63,12768,93.9669774154639
80,0.6,3,0.6,42,8431,93.9669774154639
80,0.6,3,0.6,58,11586,93.9669774154639
80,0.6,3,0.6,55,10996,92.35888059572062
80,0.6,3,0.6,80,16317,93.9669774154639
80,0.6,3,0.6,53,10649,93.69709764763637
80,0.6,3,0.6,70,14078,93.9669774154639
80,0.6,5,0.6,49,12937,93.9669774154639
80,0.6,5,0.6,62,16520,93.80817322214477
80,0.6,5,0.6,59,15493,93.80673695111895
80,0.6,5,0.6,46,12268,93.9669774154639
80,0.6,5,0.6,61,16239,93.9669774154639
80,0.6,5,0.6,56,14882,93.9669774154639
80,0.6,5,0.6,61,16155,93.9669774154639
80,0.6,5,0.6,46,12221,93.00808705597883
80,0.6,5,0.6,77,21124,47.634382821780214
80,0.6,5,0.6,64,16832,93.9669774154639
80,0.8,1,0.6,51,7902,92.33089552109375
80,0.8,1,0.6,81,12256,93.9669774154639
80,0.8,1,0.6,55,8317,93.9669774154639
80,0.8,1,0.6,63,9730,93.93899234083703
80,0.8,1,0.6,85,13615,66.00268913818354
80,0.8,1,0.6,63,9500,93.9669774154639
80,0.8,1,0.6,75,11504,93.9669774154639
80,0.8,1,0.6,52,7938,93.9669774154639
80,0.8,1,0.6,59,9097,93.91789248298345
80,0.8,1,0.6,65,9912,93.82927307999837
80,0.8,3,0.6,59,12824,93.93899234083703
80,0.8,3,0.6,62,13608,93.9669774154639
80,0.8,3,0.6,54,11713,93.9669774154639
80,0.8,3,0.6,52,11287,93.9669774154639
80,0.8,3,0.6,90,20064,93.80673695111895
80,0.8,3,0.6,51,11037,93.9669774154639
80,0.8,3,0.6,71,15290,93.82927307999837
80,0.8,3,0.6,51,11107,93.9669774154639
80,0.8,3,0.6,53,11607,93.8012880053715
80,0.8,3,0.6,25,5686,52.74653768521073
80,0.8,5,0.6,58,16261,93.9669774154639
80,0.8,5,0.6,116,32890,93.9669774154639
80,0.8,5,0.6,54,15128,93.9458775576103
80,0.8,5,0.6,59,16528,93.9669774154639
80,0.8,5,0.6,48,13453,93.9669774154639
80,0.8,5,0.6,60,16826,93.9669774154639
80,0.8,5,0.6,71,19790,93.9669774154639
80,0.8,5,0.6,68,19033,93.9669774154639
80,0.8,5,0.6,64,17802,93.9669774154639
80,0.8,5,0.6,46,12969,92.30702943434054
100,0.2,1,0.6,71,9732,93.9669774154639
100,0.2,1,0.6,50,6843,92.02378523917004
100,0.2,1,0.6,90,12351,93.9669774154639
100,0.2,1,0.6,101,13956,93.9669774154639
100,0.2,1,0.6,91,12537,91.18375493313692
100,0.2,1,0.6,69,9439,93.9669774154639
100,0.2,1,0.6,65,9062,91.8818322002417
100,0.2,1,0.6,68,9493,93.91789248298345
100,0.2,1,0.6,83,11517,93.9669774154639
100,0.2,1,0.6,86,11895,87.06737823872852
100,0.2,3,0.6,57,12352,93.9669774154639
100,0.2,3,0.6,47,10242,90.19490348297019
100,0.2,3,0.6,74,16147,87.42711323528253
100,0.2,3,0.6,63,13754,93.9669774154639
100,0.2,3,0.6,70,15307,91.09447866162652
100,0.2,3,0.6,80,17780,74.77639109310051
100,0.2,3,0.6,74,16146,92.22082526226882
100,0.2,3,0.6,56,12318,84.02108536648882
100,0.2,3,0.6,101,22354,91.99034032923959
100,0.2,3,0.6,68,14812,93.93899234083703
100,0.2,5,0.6,129,38607,93.9669774154639
100,0.2,5,0.6,94,28283,93.80817322214477
100,0.2,5,0.6,45,13334,93.9458775576103
100,0.2,5,0.6,71,21160,91.00314809180249
100,0.2,5,0.6,91,27257,93.9669774154639
100,0.2,5,0.6,79,23331,93.9669774154639
100,0.2,5,0.6,72,21474,93.9458775576103
100,0.2,5,0.6,35,10682,68.46588882484639
100,0.2,5,0.6,53,15786,84.1265099268994
100,0.2,5,0.6,73,21820,93.91789248298345
100,0.4,1,0.6,68,10502,93.9669774154639
100,0.4,1,0.6,59,9260,93.9458775576103
100,0.4,1,0.6,52,8275,93.80673695111895
100,0.4,1,0.6,54,8448,93.9669774154639
100,0.4,1,0.6,56,8717,92.79469190039852
100,0.4,1,0.6,56,8860,93.9458775576103
100,0.4,1,0.6,62,9812,93.9669774154639
100,0.4,1,0.6,64,10072,93.9669774154639
100,0.4,1,0.6,45,7089,92.24873363706153
100,0.4,1,0.6,63,9930,93.9669774154639
100,0.4,3,0.6,72,16988,93.9669774154639
100,0.4,3,0.6,84,19794,93.9669774154639
100,0.4,3,0.6,79,18674,93.9669774154639
100,0.4,3,0.6,57,13572,93.9669774154639
100,0.4,3,0.6,72,17083,93.9669774154639
100,0.4,3,0.6,58,13751,93.9669774154639
100,0.4,3,0.6,70,16729,93.9669774154639
100,0.4,3,0.6,54,12969,93.9669774154639
100,0.4,3,0.6,72,16955,93.9669774154639
100,0.4,3,0.6,73,17398,93.9669774154639
100,0.4,5,0.6,55,17557,93.93899234083703
100,0.4,5,0.6,50,15830,93.91789248298345
100,0.4,5,0.6,60,19008,93.9669774154639
100,0.4,5,0.6,66,21012,93.9669774154639
100,0.4,5,0.6,55,17377,93.9669774154639
100,0.4,5,0.6,55,17607,93.91789248298345
100,0.4,5,0.6,75,23907,93.9669774154639
100,0.4,5,0.6,60,18994,93.9669774154639
100,0.4,5,0.6,72,22721,93.9669774154639
100,0.4,5,0.6,61,19271,93.82927307999837
100,0.6,1,0.6,67,11963,93.93899234083703
100,0.6,1,0.6,60,10718,93.82927307999837
100,0.6,1,0.6,131,23753,93.9669774154639
100,0.6,1,0.6,63,11080,93.9669774154639
100,0.6,1,0.6,51,8887,93.9669774154639
100,0.6,1,0.6,57,10122,93.9669774154639
100,0.6,1,0.6,54,9662,93.9669774154639
100,0.6,1,0.6,79,13963,93.9669774154639
100,0.6,1,0.6,50,8849,93.93899234083703
100,0.6,1,0.6,55,9695,93.9669774154639
100,0.6,3,0.6,54,13953,93.9669774154639
100,0.6,3,0.6,66,16972,93.9669774154639
100,0.6,3,0.6,70,17869,93.9669774154639
100,0.6,3,0.6,70,17963,93.9669774154639
100,0.6,3,0.6,52,13383,93.9669774154639
100,0.6,3,0.6,69,17684,93.9669774154639
100,0.6,3,0.6,71,18330,93.9669774154639
100,0.6,3,0.6,28,7482,59.429843925249706
100,0.6,3,0.6,58,14879,93.9669774154639
100,0.6,3,0.6,76,19719,93.9669774154639
100,0.6,5,0.6,65,21852,93.9669774154639
100,0.6,5,0.6,66,22419,93.9669774154639
100,0.6,5,0.6,59,19785,93.9669774154639
100,0.6,5,0.6,60,20151,93.9669774154639
100,0.6,5,0.6,62,20746,93.9669774154639
100,0.6,5,0.6,51,17235,93.80673695111895
100,0.6,5,0.6,70,23705,93.9669774154639
100,0.6,5,0.6,64,21657,93.9669774154639
100,0.6,5,0.6,51,17332,93.9669774154639
100,0.6,5,0.6,60,20200,93.9669774154639
100,0.8,1,0.6,42,8312,92.33778073786702
100,0.8,1,0.6,55,10895,92.87038272051332
100,0.8,1,0.6,72,14224,93.9669774154639
100,0.8,1,0.6,70,14513,48.91125471879902
100,0.8,1,0.6,31,6217,86.5005125303283
100,0.8,1,0.6,41,8185,92.82215196210299
100,0.8,1,0.6,52,10333,93.80673695111895
100,0.8,1,0.6,51,10250,91.32392452178833
100,0.8,1,0.6,52,10195,93.9669774154639
100,0.8,1,0.6,54,10637,93.93899234083703
100,0.8,3,0.6,49,13528,93.9669774154639
100,0.8,3,0.6,44,12279,90.44985147548347
100,0.8,3,0.6,48,13293,93.9458775576103
100,0.8,3,0.6,66,18270,93.9669774154639
100,0.8,3,0.6,72,19920,93.9669774154639
100,0.8,3,0.6,23,6523,67.52778897382676
100,0.8,3,0.6,54,14941,93.9669774154639
100,0.8,3,0.6,81,22692,93.9669774154639
100,0.8,3,0.6,45,12438,93.80817322214477
100,0.8,3,0.6,64,17714,93.9669774154639
100,0.8,5,0.6,46,16449,93.9669774154639
100,0.8,5,0.6,53,18873,93.9669774154639
100,0.8,5,0.6,61,21845,93.9669774154639
100,0.8,5,0.6,71,25281,93.91789248298345
100,0.8,5,0.6,46,16421,93.9669774154639
100,0.8,5,0.6,58,20708,93.9669774154639
100,0.8,5,0.6,64,22824,93.9669774154639
100,0.8,5,0.6,54,19243,93.9458775576103
100,0.8,5,0.6,64,22754,93.9669774154639
100,0.8,5,0.6,65,23206,93.93899234083703
